"route_id","schedule_date","car_type","route_distance_km","route_minutes","total_orders"
"581830","2019-07-09 08:00:00","Fiorino","101.372","899.03","105"
"581840","2019-07-09 08:00:00","Particular","192.631","563.52","37"
"581850","2019-07-09 08:00:00","Particular","53.566","399.95","47"
"581860","2019-07-09 08:00:00","Particular","62.355","490.8","54"
"581870","2019-07-09 08:00:00","Particular","121.516","533.78","47"
"581880","2019-07-09 08:00:00","Particular","80.492","446.37","46"
"581890","2019-07-09 08:00:00","Fiorino","60.046","399.87","38"
"581900","2019-07-09 08:00:00","Particular","58.425","476.53","49"
"581910","2019-07-09 08:00:00","Particular","57.896","367.98","47"
"581920","2019-07-09 08:00:00","Particular","49.404","407.88","46"
"581930","2019-07-09 08:00:00","Particular","164.544","872.42","62"
"581940","2019-07-09 08:00:00","Particular","64.895","436.12","47"
"581950","2019-07-09 08:00:00","Particular","59.605","405.03","44"
"581960","2019-07-09 08:00:00","Fiorino","76.537","707.33","91"
"581970","2019-07-09 08:00:00","Particular","69.276","420.08","47"
"581980","2019-07-09 08:00:00","Particular","162.573","666","59"
"581990","2019-07-09 08:00:00","Particular","83.454","518.53","56"
"582000","2019-07-09 08:00:00","Particular","146.978","636.63","42"
"582010","2019-07-09 08:00:00","Particular","34.119","339.53","43"
"582020","2019-07-09 08:00:00","Particular","41.946","410.08","54"
"582030","2019-07-09 08:00:00","Particular","35.316","349.37","46"
"582040","2019-07-09 08:00:00","Particular","41.240","396.4","53"
"582050","2019-07-09 08:00:00","Particular","114.700","560.2","53"
"582060","2019-07-09 08:00:00","Fiorino Sr","76.792","646.83","80"
"582070","2019-07-09 08:00:00","Particular","75.326","553.77","57"
"582080","2019-07-09 08:00:00","Particular","51.997","389.15","44"
"582090","2019-07-09 08:00:00","Particular","79.060","396.15","40"
"582100","2019-07-09 08:00:00","Particular","33.124","304.68","40"
"582110","2019-07-09 08:00:00","Particular","61.386","456.8","53"
"582120","2019-07-09 08:00:00","Particular","101.350","426.08","39"
"582130","2019-07-09 08:00:00","Particular","102.876","556.32","53"
"582140","2019-07-09 08:00:00","Particular","44.818","316.25","35"
"582150","2019-07-09 08:00:00","Particular","58.203","412.5","45"
"582160","2019-07-09 08:00:00","Particular","60.195","434.57","47"
"582170","2019-07-09 08:00:00","Particular","46.310","384.82","39"
"582180","2019-07-09 08:00:00","Particular","40.598","343.25","41"
"582190","2019-07-09 08:00:00","Particular","31.875","309.98","40"
"582200","2019-07-09 08:00:00","Particular","48.791","422.35","53"
"582320","2019-07-10 08:00:00","Particular","72.998","459.4","35"
"582330","2019-07-10 08:00:00","Particular","91.718","444.82","34"
"582340","2019-07-10 08:00:00","Particular","60.499","347.98","34"
"582350","2019-07-10 08:00:00","Particular","66.333","409","36"
"582360","2019-07-10 08:00:00","Particular","84.352","429.55","34"
"582370","2019-07-10 08:00:00","Particular","72.925","428.7","40"
"582380","2019-07-09 08:00:00","Fiorino","52.757","361.33","38"
"582390","2019-07-09 13:00:00","Moto","76.884","177.51","6"
"582400","2019-07-09 13:00:00","Moto","208.646","433.19","9"
"582410","2019-07-09 13:00:00","Moto","66.845","144.13","5"
"582420","2019-07-09 13:00:00","Moto","64.032","170.38","13"
"582430","2019-07-09 13:00:00","Moto","71.522","145.36","7"
"582440","2019-07-09 13:00:00","Moto","58.703","133.27","6"
"582450","2019-07-09 13:00:00","Moto","14.155","53.87","4"
"582460","2019-07-09 13:00:00","Moto","17.368","73.16","8"
"582470","2019-07-09 13:00:00","Moto","52.427","124.9","6"
"582490","2019-07-09 15:45:00","Moto","40.425","108.9","7"
"582500","2019-07-09 15:45:00","Moto","71.257","155.01","7"
"582510","2019-07-09 15:45:00","Moto","69.917","148.22","8"
"582530","2019-07-09 15:45:00","Moto","81.534","175.71","8"
"582550","2019-07-09 15:45:00","Moto","68.903","131.87","4"
"582560","2019-07-09 15:45:00","Moto","137.661","308.55","15"
"582570","2019-07-09 15:45:00","Moto","66.225","133.3","6"
"582580","2019-07-09 15:45:00","Moto","100.495","183.99","7"
"582590","2019-07-09 15:45:00","Moto","39.151","112.2","5"
"582600","2019-07-09 15:45:00","Moto","44.522","104.36","6"
"582610","2019-07-09 15:45:00","Moto","83.509","166.34","6"
"582620","2019-07-09 15:45:00","Moto","32.145","97.86","7"
"582630","2019-07-09 15:45:00","Moto","30.169","110.23","9"
"582640","2019-07-09 15:45:00","Moto","110.652","192.54","4"
"582650","2019-07-09 15:45:00","Moto","67.008","139.34","5"
"582660","2019-07-09 15:45:00","Moto","66.609","118.81","5"
"582670","2019-07-09 15:45:00","Moto","79.514","136.02","6"
"582690","2019-07-09 10:02:00","Moto","106.421","196.89","9"
"582720","2019-07-09 15:00:00","Moto","64.164","85.55","9"
"582760","2019-07-09 11:00:00","Moto","57.998","97.33","1"
"582770","2019-07-09 10:00:00","Particular","84.421","412.57","40"
"582860","2019-07-09 10:00:00","Moto","56.514","75.35","2"
"582940","2019-07-09 10:50:00","Moto","40.854","74.8","1"
"582960","2019-07-09 14:00:00","Particular","58.286","297.88","19"
"582970","2019-07-09 14:00:00","Particular","67.824","285.72","15"
"582980","2019-07-09 14:00:00","Particular","81.839","344.63","19"
"583000","2019-07-09 14:00:00","Moto","97.547","150.06","3"
"583010","2019-07-09 14:00:00","Particular","80.613","243.2","11"
"583020","2019-07-09 14:00:00","Particular","111.454","369.05","25"
"583030","2019-07-09 14:00:00","Particular","62.223","317.6","14"
"583070","2019-07-09 14:00:00","Fiorino","84.702","310.38","14"
"583080","2019-07-09 08:00:00","Moto","20.704","39.8","1"
"583090","2019-07-09 13:00:00","Moto","20.679","33.57","2"
"583110","2019-07-09 14:00:00","Moto","67.154","99.54","2"
"583150","2019-07-09 14:00:00","Particular","66.423","281.4","25"
"583190","2019-07-09 17:00:00","Moto","29.911","74.88","7"
"583200","2019-07-09 17:00:00","Moto","50.661","97.55","6"
"583210","2019-07-09 17:00:00","Moto","22.787","60.38","6"
"583220","2019-07-09 17:00:00","Moto","32.136","72.85","6"
"583230","2019-07-09 17:00:00","Moto","71.900","196.87","21"
"583240","2019-07-09 17:00:00","Moto","66.688","203.92","22"
"583250","2019-07-09 17:00:00","Moto","77.450","219.27","24"
"583260","2019-07-09 14:00:00","Moto","61.010","146.35","8"
"583280","2019-07-09 14:00:00","Moto","56.807","135.74","7"
"583330","2019-07-09 16:00:00","Particular","73.089","233.53","12"
"583340","2019-07-09 16:00:00","Particular","50.107","207.63","12"
"583350","2019-07-09 16:00:00","Particular","36.755","184.35","13"
"583360","2019-07-09 16:00:00","Particular","53.141","203.33","11"
"583430","2019-07-10 12:00:00","Moto","22.476","63.63","2"
"583440","2019-07-09 18:00:00","Moto","36.322","54.43","2"
"583460","2019-07-09 20:15:00","Fiorino S.C.","24.234","204.03","94"
"583470","2019-07-10 08:00:00","Moto","83.563","247.99","3"
"583480","2019-07-10 08:00:00","Fiorino S.C.","82.281","172.03","2"
"583490","2019-07-10 08:00:00","Particular","68.870","322.75","17"
"583500","2019-07-10 08:00:00","Particular","86.126","366.52","14"
"583510","2019-07-10 08:00:00","Particular","52.164","380.45","20"
"583530","2019-07-10 08:00:00","Particular","86.662","363.37","12"
"583540","2019-07-10 08:00:00","Particular","68.104","397.3","18"
"583550","2019-07-10 08:00:00","Particular","36.699","327.45","22"
"583560","2019-07-10 08:00:00","Particular","79.521","558.43","29"
"583580","2019-07-10 08:00:00","Particular","96.920","486.85","39"
"583590","2019-07-10 08:00:00","Particular","35.705","364.82","41"
"583600","2019-07-10 08:00:00","Particular","78.722","461.78","41"
"583610","2019-07-10 08:00:00","Particular","49.265","378.38","38"
"583620","2019-07-10 08:00:00","Particular","52.143","361.92","37"
"583630","2019-07-10 08:00:00","Fiorino","83.561","744.73","81"
"583640","2019-07-10 08:00:00","Particular","56.749","432.25","48"
"583650","2019-07-10 08:00:00","Fiorino Sr","49.121","380.38","44"
"583660","2019-07-10 08:00:00","Fiorino","126.505","727.63","68"
"583670","2019-07-10 08:00:00","Particular","61.424","229.7","16"
"583680","2019-07-10 08:00:00","Fiorino","98.042","423.85","36"
"583690","2019-07-10 08:00:00","Particular","63.080","418.6","45"
"583700","2019-07-10 08:00:00","Particular","51.340","383.7","52"
"583710","2019-07-10 08:00:00","Particular","113.301","558.78","51"
"583720","2019-07-10 08:00:00","Particular","81.047","565.93","68"
"583730","2019-07-10 08:00:00","Fiorino Sr","158.569","952.58","90"
"583740","2019-07-10 08:00:00","Particular","84.737","465.37","47"
"583750","2019-07-10 08:00:00","Particular","96.139","578.55","52"
"583760","2019-07-10 08:00:00","Particular","43.100","398.9","44"
"583770","2019-07-10 08:00:00","Fiorino","106.419","667.55","78"
"583780","2019-07-10 08:00:00","Particular","61.955","391.07","39"
"583790","2019-07-10 08:00:00","Particular","78.005","467.75","46"
"583800","2019-07-10 08:00:00","Particular","124.721","533.28","49"
"583810","2019-07-10 08:00:00","Particular","74.522","463.53","48"
"583820","2019-07-10 08:00:00","Particular","136.011","527.02","39"
"583830","2019-07-10 08:00:00","Particular","96.763","509.22","43"
"583840","2019-07-10 08:00:00","Particular","60.867","452.33","54"
"583850","2019-07-10 08:00:00","Particular","144.324","670.73","63"
"583860","2019-07-10 08:00:00","Particular","105.277","478.2","31"
"583870","2019-07-10 08:00:00","Particular","59.781","420.95","45"
"583880","2019-07-10 08:00:00","Particular","83.447","516.58","57"
"583890","2019-07-10 08:00:00","Particular","96.331","570.08","60"
"583900","2019-07-10 08:00:00","Particular","63.210","449.98","47"
"583910","2019-07-10 08:00:00","Particular","111.159","437.72","40"
"583920","2019-07-10 08:00:00","Particular","65.195","412.67","45"
"583930","2019-07-10 08:00:00","Particular","70.817","432.42","43"
"583940","2019-07-10 08:00:00","Hr","76.380","70.52","1"
"583950","2019-07-10 08:00:00","Particular","114.384","250.48","10"
"583960","2019-07-10 08:00:00","Particular","162.561","360.12","16"
"583970","2019-07-10 12:00:00","Particular","39.502","181.93","15"
"583980","2019-07-10 12:00:00","Particular","67.560","241.77","15"
"583990","2019-07-10 14:00:00","Particular","68.992","236.23","11"
"584000","2019-07-10 12:00:00","Particular","21.930","145.93","15"
"584010","2019-07-10 12:00:00","Particular","60.576","220.22","16"
"584020","2019-07-10 12:00:00","Particular","63.919","260.48","16"
"584040","2019-07-10 08:00:00","Particular","106.498","441.83","32"
"584050","2019-07-10 08:00:00","Particular","59.811","320.97","26"
"584060","2019-07-10 08:00:00","Fiorino S.C.","120.294","677.95","40"
"584070","2019-07-10 08:00:00","Fiorino S.C.","130.047","699.87","40"
"584080","2019-07-10 08:00:00","Fiorino S.C.","132.549","692.38","40"
"584090","2019-07-10 08:00:00","Fiorino S.C.","104.890","636.05","40"
"584100","2019-07-10 08:00:00","Fiorino S.C.","128.438","678.43","40"
"584110","2019-07-10 08:00:00","Fiorino S.C.","84.418","622.85","40"
"584120","2019-07-10 08:00:00","Próprio","88.766","622.62","40"
"584130","2019-07-10 08:00:00","Fiorino S.C.","118.556","641.2","40"
"584140","2019-07-10 08:00:00","Fiorino S.C.","166.754","744.78","40"
"584150","2019-07-10 08:00:00","Fiorino S.C.","255.624","825.55","40"
"584160","2019-07-10 08:00:00","Moto","18.706","56.07","2"
"584240","2019-07-10 08:00:00","Moto","78.001","144","6"
"584250","2019-07-10 08:00:00","Particular","40.523","280.9","29"
"584300","2019-07-10 13:00:00","Moto","52.644","130.19","8"
"584310","2019-07-10 13:00:00","Moto","63.174","134.23","6"
"584320","2019-07-10 13:00:00","Moto","22.747","125.85","7"
"584330","2019-07-10 13:00:00","Moto","37.839","90.45","2"
"584340","2019-07-10 13:00:00","Moto","29.952","89.94","6"
"584350","2019-07-10 15:45:00","Moto","67.718","150.29","8"
"584360","2019-07-10 15:45:00","Moto","64.899","146.53","7"
"584370","2019-07-10 15:45:00","Moto","42.603","106.8","5"
"584380","2019-07-10 15:45:00","Moto","39.634","102.84","6"
"584390","2019-07-10 15:45:00","Moto","30.592","110.79","11"
"584400","2019-07-10 15:45:00","Moto","64.982","123.64","5"
"584410","2019-07-10 15:45:00","Moto","71.674","141.57","6"
"584420","2019-07-10 15:45:00","Moto","49.959","113.61","6"
"584430","2019-07-10 15:45:00","Moto","65.712","122.62","6"
"584440","2019-07-10 15:45:00","Moto","72.124","131.17","5"
"584450","2019-07-10 15:45:00","Moto","104.920","191.89","7"
"584470","2019-07-10 15:45:00","Moto","30.780","86.04","8"
"584480","2019-07-10 15:45:00","Moto","31.897","92.53","5"
"584490","2019-07-10 15:45:00","Moto","62.005","176.63","7"
"584500","2019-07-10 15:45:00","Moto","53.437","121.25","6"
"584510","2019-07-10 15:45:00","Moto","34.936","86.58","6"
"584520","2019-07-10 15:45:00","Moto","56.484","115.31","2"
"584540","2019-07-10 15:45:00","Moto","37.089","79.45","2"
"584550","2019-07-10 15:45:00","Moto","82.199","164.6","8"
"584560","2019-07-10 15:45:00","Moto","87.007","166.01","6"
"584570","2019-07-10 10:00:00","Moto","101.080","204.77","13"
"584580","2019-07-10 10:12:00","Moto","54.939","98.25","5"
"584590","2019-07-10 10:12:00","Moto","93.051","159.07","7"
"584600","2019-07-10 09:15:00","Moto","34.295","60.73","3"
"584610","2019-07-10 09:15:00","Moto","41.127","64.84","2"
"584620","2019-07-10 09:15:00","Moto","17.656","38.54","3"
"584630","2019-07-10 15:45:00","Moto","104.840","199.79","7"
"584640","2019-07-10 15:45:00","Moto","75.324","130.43","2"
"584650","2019-07-10 15:45:00","Moto","51.518","93.69","3"
"584730","2019-07-10 15:00:00","Moto","65.257","122.01","3"
"584740","2019-07-10 15:00:00","Moto","28.376","67.83","3"
"584750","2019-07-10 15:00:00","Moto","112.570","195.09","5"
"584760","2019-07-10 15:00:00","Moto","77.698","128.6","2"
"584790","2019-07-10 15:00:00","Moto","60.972","106.3","2"
"584860","2019-07-10 09:00:00","Particular","54.493","270.72","26"
"584930","2019-07-10 11:00:00","Moto","19.806","31.41","1"
"584950","2019-07-10 14:00:00","Particular","73.728","230.07","12"
"584960","2019-07-10 14:00:00","Particular","64.661","277.22","7"
"584970","2019-07-10 14:00:00","Particular","51.094","229.65","6"
"584980","2019-07-10 14:00:00","Particular","65.013","264.23","11"
"584990","2019-07-10 14:00:00","Particular","111.082","248.32","8"
"585000","2019-07-10 14:00:00","Moto","58.004","97.34","4"
"585010","2019-07-10 14:00:00","Particular","50.492","249.07","15"
"585020","2019-07-10 14:00:00","Particular","51.844","239.77","5"
"585030","2019-07-10 14:00:00","Particular","31.967","213.82","19"
"585040","2019-07-10 19:00:00","Fiorino S.C.","24.234","230.42","102"
"585050","2019-07-10 14:00:00","Moto","31.725","52.3","1"
"585080","2019-07-10 19:00:00","Fiorino S.C.","24.234","201.42","102"
"585130","2019-07-10 17:00:00","Moto","74.242","198.99","17"
"585140","2019-07-10 17:00:00","Moto","79.881","221.51","17"
"585150","2019-07-10 17:00:00","Moto","41.004","94.67","8"
"585160","2019-07-10 17:00:00","Moto","50.714","102.62","7"
"585170","2019-07-10 17:00:00","Moto","41.633","100.51","9"
"585180","2019-07-10 17:00:00","Moto","61.411","131.88","9"
"585200","2019-07-13 08:00:00","Fiorino S.C.","73.344","556.9","38"
"585210","2019-07-13 08:00:00","Fiorino S.C.","107.666","623.32","37"
"585220","2019-07-13 08:00:00","Fiorino S.C.","74.276","547.05","36"
"585230","2019-07-13 08:00:00","Particular","61.038","507.6","34"
"585240","2019-07-13 08:00:00","Fiorino S.C.","48.029","486.1","33"
"585250","2019-07-13 08:00:00","Fiorino S.C.","52.866","436.28","30"
"585260","2019-07-13 08:00:00","Fiorino S.C.","48.124","479.67","34"
"585270","2019-07-13 08:00:00","Fiorino S.C.","47.485","473.85","34"
"585280","2019-07-13 08:00:00","Fiorino","41.440","449.05","33"
"585290","2019-07-13 08:00:00","Fiorino S.C.","57.580","498.82","34"
"585300","2019-07-13 08:00:00","Fiorino S.C.","53.866","525.43","37"
"585310","2019-07-13 08:00:00","Fiorino S.C.","50.201","508.37","35"
"585320","2019-07-13 08:00:00","Fiorino S.C.","53.697","549.12","35"
"585330","2019-07-13 08:00:00","Fiorino S.C.","63.627","497.33","35"
"585340","2019-07-13 08:00:00","Fiorino S.C.","46.640","440.98","30"
"585350","2019-07-13 08:00:00","Fiorino S.C.","54.446","493.75","35"
"585360","2019-07-13 08:00:00","Fiorino S.C.","44.519","488.47","36"
"585370","2019-07-13 08:00:00","Fiorino S.C.","49.391","481.03","35"
"585380","2019-07-13 08:00:00","Fiorino S.C.","53.739","492.6","36"
"585390","2019-07-13 08:00:00","Fiorino S.C.","50.019","444.47","30"
"585400","2019-07-13 08:00:00","Próprio","26.029","319.2","24"
"585410","2019-07-13 08:00:00","Próprio","55.279","378.42","22"
"585420","2019-07-10 15:07:00","Moto","79.543","106.06","8"
"585430","2019-07-10 15:07:00","Moto","75.664","100.88","7"
"585440","2019-07-10 15:10:00","Moto","34.522","81.22","3"
"585470","2019-07-10 17:00:00","Moto","51.403","128.54","11"
"585480","2019-07-10 17:00:00","Moto","67.564","166.08","15"
"585490","2019-07-10 16:15:00","Particular","63.214","226.52","12"
"585500","2019-07-10 16:15:00","Particular","60.465","201.45","8"
"585510","2019-07-10 16:15:00","Moto","30.926","51.23","2"
"585600","2019-07-13 08:00:00","Particular","63.688","447.62","25"
"585610","2019-07-13 08:00:00","Particular","59.383","381.1","24"
"585620","2019-07-13 08:00:00","Particular","119.673","496.8","20"
"585630","2019-07-13 08:00:00","Particular","61.188","312","13"
"585640","2019-07-13 08:00:00","Particular","87.648","435.5","20"
"585650","2019-07-13 08:00:00","Particular","78.413","345.63","16"
"585660","2019-07-13 08:00:00","Particular","60.839","375.18","25"
"585670","2019-07-13 08:00:00","Particular","68.715","381.12","17"
"585680","2019-07-13 08:00:00","Particular","49.891","445.52","33"
"585690","2019-07-13 08:00:00","Particular","41.022","354.28","44"
"585700","2019-07-13 08:00:00","Particular","157.250","758.55","52"
"585710","2019-07-13 08:00:00","Particular","32.836","298.23","34"
"585720","2019-07-13 08:00:00","Particular","86.164","523.58","45"
"585730","2019-07-13 08:00:00","Particular","58.433","388.05","41"
"585740","2019-07-13 08:00:00","Particular","110.631","473.63","37"
"585750","2019-07-13 08:00:00","Particular","39.635","371.68","42"
"585760","2019-07-13 08:00:00","Particular","74.370","474.9","46"
"585770","2019-07-13 08:00:00","Fiorino","69.564","693.8","67"
"585780","2019-07-13 08:00:00","Particular","70.862","463.52","42"
"585790","2019-07-13 08:00:00","Particular","82.251","405.53","40"
"585800","2019-07-13 08:00:00","Particular","38.184","340.22","36"
"585810","2019-07-13 08:00:00","Particular","31.175","289.98","31"
"585820","2019-07-13 08:00:00","Particular","40.609","298.23","33"
"585830","2019-07-13 08:00:00","Particular","25.965","348.57","42"
"585840","2019-07-13 08:00:00","Fiorino Sr","85.746","681.73","76"
"585850","2019-07-13 08:00:00","Fiorino Sr","71.049","738.87","83"
"585860","2019-07-13 08:00:00","Particular","84.243","401.73","32"
"585870","2019-07-13 08:00:00","Particular","63.458","342.05","29"
"585880","2019-07-13 08:00:00","Particular","46.332","330.48","35"
"585890","2019-07-13 08:00:00","Particular","44.531","280.1","32"
"585900","2019-07-13 08:00:00","Particular","123.219","574.57","59"
"585910","2019-07-13 08:00:00","Particular","38.691","387.93","50"
"585920","2019-07-13 08:00:00","Particular","74.290","444.1","47"
"585930","2019-07-13 08:00:00","Particular","39.444","314.2","36"
"585940","2019-07-13 08:00:00","Particular","126.420","625.33","50"
"585950","2019-07-13 08:00:00","Particular","38.102","327.27","44"
"585960","2019-07-13 08:00:00","Particular","54.526","413.68","48"
"585970","2019-07-13 08:00:00","Fiorino","65.582","690.87","78"
"585980","2019-07-13 08:00:00","Particular","89.780","444.32","39"
"585990","2019-07-13 08:00:00","Particular","36.857","330.28","39"
"586000","2019-07-13 08:00:00","Fiorino","80.062","354","31"
"586010","2019-07-13 08:00:00","Fiorino","42.273","315.03","32"
"586020","2019-07-13 08:00:00","Fiorino","63.099","492.15","63"
"586030","2019-07-13 08:00:00","Fiorino Sr","63.893","607.35","62"
"586040","2019-07-13 08:00:00","Particular","79.316","500.48","50"
"586050","2019-07-13 08:00:00","Particular","43.172","252.78","28"
"586060","2019-07-13 08:00:00","Particular","75.607","393.47","41"
"586070","2019-07-13 08:00:00","Particular","58.991","499.27","52"
"586080","2019-07-13 08:00:00","Particular","40.516","349.32","38"
"586090","2019-07-13 08:00:00","Fiorino Sr","59.383","589.57","76"
"586100","2019-07-13 08:00:00","Fiorino","70.264","533.75","66"
"586120","2019-07-13 08:00:00","Particular","46.202","257.4","27"
"586130","2019-07-13 08:00:00","Moto","87.864","279.21","5"
"586140","2019-07-13 08:00:00","Particular","42.015","347.02","41"
"586150","2019-07-13 08:00:00","Particular","30.311","295.47","37"
"586160","2019-07-13 08:00:00","Particular","144.668","497.75","37"
"586170","2019-07-13 08:00:00","Particular","79.321","344.33","29"
"586180","2019-07-13 08:00:00","Particular","80.489","417.75","36"
"586190","2019-07-13 08:00:00","Particular","34.661","330.43","42"
"586200","2019-07-13 08:00:00","Particular","45.023","320.48","34"
"586210","2019-07-13 08:00:00","Particular","71.854","364.75","33"
"586220","2019-07-13 08:00:00","Particular","56.370","354.62","34"
"586230","2019-07-13 08:00:00","Particular","70.555","327.48","29"
"586240","2019-07-13 08:00:00","Particular","36.461","282.97","31"
"586250","2019-07-13 08:00:00","Particular","45.209","345.22","44"
"586260","2019-07-13 08:00:00","Particular","121.383","487.75","43"
"586270","2019-07-13 08:00:00","Particular","37.549","315.62","38"
"586280","2019-07-13 08:00:00","Particular","88.327","424.55","29"
"586290","2019-07-13 08:00:00","Particular","89.072","383.13","32"
"586300","2019-07-13 08:00:00","Particular","128.151","485.98","42"
"586310","2019-07-13 08:00:00","Particular","220.084","579.72","48"
"586320","2019-07-13 08:00:00","Particular","60.259","451.58","44"
"586340","2019-07-13 08:00:00","Particular","90.933","456.77","39"
"586350","2019-07-13 08:00:00","Particular","38.739","370.95","43"
"586360","2019-07-13 08:00:00","Fiorino","60.773","403.42","41"
"586370","2019-07-13 08:00:00","Particular","40.016","355.9","36"
"586380","2019-07-13 08:00:00","Particular","61.200","391.88","39"
"586390","2019-07-13 08:00:00","Particular","42.323","373.87","46"
"586400","2019-07-13 08:00:00","Particular","43.346","330.47","39"
"586410","2019-07-13 08:00:00","Particular","48.344","373.68","44"
"586420","2019-07-13 08:00:00","Particular","35.483","299.28","34"
"586430","2019-07-13 08:00:00","Particular","173.912","537.27","45"
"586440","2019-07-13 08:00:00","Fiorino S.C.","95.161","215.85","4"
"586460","2019-07-13 08:00:00","Particular","302.019","739.97","28"
"586500","2019-07-14 08:00:00","Fiorino S.C.","72.783","639.9","42"
"586510","2019-07-14 08:00:00","Fiorino S.C.","71.672","606.13","41"
"586520","2019-07-14 08:00:00","Fiorino S.C.","90.265","644.42","41"
"586560","2019-07-14 08:00:00","Fiorino S.C.","81.185","627.98","41"
"586590","2019-07-14 08:00:00","Fiorino S.C.","116.737","678.93","41"
"586600","2019-07-14 08:00:00","Fiorino S.C.","69.120","610.23","41"
"586610","2019-07-14 08:00:00","Fiorino S.C.","66.786","590.98","41"
"586640","2019-07-14 08:00:00","Fiorino S.C.","47.150","551.03","41"
"586650","2019-07-14 08:00:00","Fiorino S.C.","44.443","539.7","40"
"586660","2019-07-14 08:00:00","Fiorino S.C.","60.236","602.93","41"
"586740","2019-07-13 08:00:00","Particular","47.878","309.12","28"
"586750","2019-07-13 08:00:00","Particular","33.206","204.52","19"
"586770","2019-07-13 13:00:00","Moto","62.587","148.45","6"
"586780","2019-07-13 13:00:00","Moto","40.401","123.87","6"
"586790","2019-07-13 13:00:00","Moto","37.432","104.91","8"
"586800","2019-07-13 13:00:00","Moto","123.981","300.31","18"
"586810","2019-07-13 13:00:00","Moto","49.791","136.39","9"
"586820","2019-07-13 13:00:00","Moto","48.468","124.62","7"
"586830","2019-07-13 13:00:00","Moto","21.266","73.35","7"
"586840","2019-07-13 13:00:00","Moto","27.557","101.74","8"
"586850","2019-07-13 13:00:00","Moto","27.038","91.05","5"
"586860","2019-07-13 13:00:00","Moto","23.488","86.32","9"
"586870","2019-07-13 13:00:00","Moto","26.173","104.9","9"
"586880","2019-07-13 13:00:00","Moto","51.069","118.09","6"
"586890","2019-07-13 15:45:00","Moto","49.536","111.05","6"
"586900","2019-07-13 15:45:00","Moto","49.765","116.35","7"
"586910","2019-07-13 15:45:00","Moto","56.730","125.64","7"
"586920","2019-07-13 15:45:00","Moto","79.762","171.35","6"
"586930","2019-07-13 15:45:00","Moto","29.349","99.13","6"
"586940","2019-07-13 15:45:00","Moto","26.134","99.85","8"
"586950","2019-07-13 15:45:00","Moto","38.520","116.36","7"
"586960","2019-07-13 15:45:00","Moto","74.181","163.91","7"
"586970","2019-07-13 15:45:00","Moto","34.097","104.46","8"
"586980","2019-07-13 15:45:00","Moto","95.341","165.12","2"
"586990","2019-07-13 15:45:00","Moto","54.481","127.64","7"
"587000","2019-07-13 15:45:00","Moto","46.253","104.67","6"
"587010","2019-07-13 15:45:00","Moto","162.064","291.09","11"
"587020","2019-07-13 15:45:00","Moto","68.260","178.01","11"
"587030","2019-07-13 15:45:00","Moto","127.909","235.54","5"
"587040","2019-07-13 15:45:00","Moto","50.444","107.26","6"
"587050","2019-07-13 15:45:00","Moto","72.539","146.72","6"
"587060","2019-07-13 15:45:00","Moto","63.436","134.58","8"
"587070","2019-07-13 15:45:00","Moto","54.633","107.84","5"
"587080","2019-07-13 15:45:00","Moto","64.558","136.08","5"
"587090","2019-07-13 15:45:00","Moto","63.434","164.58","12"
"587100","2019-07-13 15:45:00","Moto","43.821","118.43","10"
"587120","2019-07-13 15:45:00","Moto","49.444","120.93","8"
"587130","2019-07-13 15:45:00","Moto","35.420","117.23","10"
"587140","2019-07-13 15:45:00","Moto","28.854","108.47","11"
"587150","2019-07-13 15:45:00","Moto","20.137","86.85","9"
"587170","2019-07-13 15:45:00","Moto","16.924","77.57","8"
"587180","2019-07-13 15:45:00","Moto","134.615","309.49","17"
"587190","2019-07-13 15:45:00","Moto","49.542","116.06","5"
"587200","2019-07-13 15:45:00","Moto","54.790","113.05","5"
"587220","2019-07-13 15:45:00","Moto","81.149","163.2","6"
"587230","2019-07-13 10:30:00","Moto","113.343","206.12","9"
"587240","2019-07-13 10:30:00","Moto","51.073","103.1","2"
"587250","2019-07-13 15:45:00","Moto","78.129","123.17","4"
"587270","2019-07-13 15:45:00","Moto","59.212","98.95","4"
"587280","2019-07-13 15:45:00","Moto","60.435","110.58","5"
"587290","2019-07-13 15:45:00","Moto","58.720","98.29","5"
"587310","2019-07-13 15:45:00","Moto","44.709","74.61","3"
"587330","2019-07-13 15:45:00","Moto","69.795","118.06","5"
"587520","2019-07-13 14:00:00","Particular","61.216","293.87","14"
"587530","2019-07-13 14:00:00","Particular","88.748","347.32","16"
"587550","2019-07-13 14:00:00","Particular","43.057","174.38","5"
"587560","2019-07-13 14:00:00","Particular","62.365","227.13","9"
"587580","2019-07-13 14:00:00","Particular","51.913","242.02","14"
"587590","2019-07-13 14:00:00","Particular","53.417","218.47","14"
"587600","2019-07-13 14:00:00","Moto","62.244","117.99","6"
"587630","2019-07-13 14:00:00","Particular","53.246","360.48","35"
"587640","2019-07-13 13:00:00","Moto","18.930","27.24","1"
"587670","2019-07-13 14:00:00","Moto","33.418","50.56","1"
"587680","2019-07-13 14:00:00","Moto","48.353","69.47","1"
"587690","2019-07-13 17:00:00","Moto","72.024","221.03","25"
"587700","2019-07-13 17:00:00","Moto","50.821","192.76","24"
"587710","2019-07-13 17:00:00","Moto","32.182","187.22","17"
"587720","2019-07-13 17:00:00","Moto","31.696","133.26","19"
"587730","2019-07-13 17:00:00","Moto","52.326","199.77","26"
